lens_id,domain,cpc_rule_hit,keyword_rule_hit,rule_union_hit,adjudicated_hit,action,screening_category,analysis_set_443
075-941-801-946-687,4-4,0,0,0,0,none,domain_external_active,true
075-941-801-946-687,4-5,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,1-1,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,1-2,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,1-3,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,2-1,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,2-2,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,2-3,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,2-4,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,3-1,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,3-2,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,3-3,1,0,1,0,suppress,domain_external_active,true
045-768-128-612-884,4-1,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,4-2,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,4-3,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,4-4,0,0,0,0,none,domain_external_active,true
045-768-128-612-884,4-5,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,1-1,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,1-2,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,1-3,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,2-1,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,2-2,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,2-3,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,2-4,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,3-1,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,3-2,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,3-3,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,4-1,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,4-2,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,4-3,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,4-4,0,0,0,0,none,domain_external_active,true
110-435-904-405-416,4-5,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,1-1,1,0,1,0,suppress,domain_external_active,true
165-164-759-540-42X,1-2,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,1-3,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,2-1,0,1,1,0,suppress,domain_external_active,true
165-164-759-540-42X,2-2,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,2-3,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,2-4,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,3-1,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,3-2,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,3-3,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,4-1,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,4-2,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,4-3,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,4-4,0,0,0,0,none,domain_external_active,true
165-164-759-540-42X,4-5,0,0,0,0,none,domain_external_active,true
108-644-027-759-624,1-1,0,0,0,0,none,included_classified,true
108-644-027-759-624,1-2,0,0,0,0,none,included_classified,true
108-644-027-759-624,1-3,0,0,0,0,none,included_classified,true
108-644-027-759-624,2-1,0,0,0,0,none,included_classified,true
108-644-027-759-624,2-2,0,0,0,0,none,included_classified,true
108-644-027-759-624,2-3,0,0,0,0,none,included_classified,true
108-644-027-759-624,2-4,0,0,0,0,none,included_classified,true
108-644-027-759-624,3-1,0,0,0,0,none,included_classified,true
108-644-027-759-624,3-2,0,0,0,0,none,included_classified,true
108-644-027-759-624,3-3,0,0,0,0,none,included_classified,true
108-644-027-759-624,4-1,0,0,0,0,none,included_classified,true
108-644-027-759-624,4-2,0,0,0,0,none,included_classified,true
108-644-027-759-624,4-3,1,0,1,1,keep,included_classified,true
108-644-027-759-624,4-4,0,0,0,0,none,included_classified,true
108-644-027-759-624,4-5,0,0,0,0,none,included_classified,true
143-594-726-304-406,1-1,0,0,0,0,none,included_classified,true
143-594-726-304-406,1-2,0,0,0,0,none,included_classified,true
143-594-726-304-406,1-3,0,0,0,0,none,included_classified,true
143-594-726-304-406,2-1,0,0,0,0,none,included_classified,true
143-594-726-304-406,2-2,0,0,0,0,none,included_classified,true
143-594-726-304-406,2-3,0,0,0,0,none,included_classified,true
143-594-726-304-406,2-4,0,0,0,0,none,included_classified,true
143-594-726-304-406,3-1,0,0,0,0,none,included_classified,true
143-594-726-304-406,3-2,0,0,0,0,none,included_classified,true
143-594-726-304-406,3-3,0,0,0,0,none,included_classified,true
143-594-726-304-406,4-1,1,0,1,1,keep,included_classified,true
143-594-726-304-406,4-2,0,0,0,0,none,included_classified,true
143-594-726-304-406,4-3,0,0,0,0,none,included_classified,true
143-594-726-304-406,4-4,0,0,0,0,none,included_classified,true
143-594-726-304-406,4-5,0,0,0,0,none,included_classified,true
198-042-823-013-889,1-1,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,1-2,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,1-3,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,2-1,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,2-2,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,2-3,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,2-4,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,3-1,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,3-2,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,3-3,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,4-1,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,4-2,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,4-3,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,4-4,0,0,0,0,none,domain_external_active,true
198-042-823-013-889,4-5,0,0,0,0,none,domain_external_active,true
086-298-411-521-527,1-1,0,0,0,0,none,included_classified,true
086-298-411-521-527,1-2,0,0,0,0,none,included_classified,true
086-298-411-521-527,1-3,0,0,0,0,none,included_classified,true
086-298-411-521-527,2-1,0,0,0,0,none,included_classified,true
086-298-411-521-527,2-2,0,0,0,0,none,included_classified,true
086-298-411-521-527,2-3,0,0,0,0,none,included_classified,true
086-298-411-521-527,2-4,0,0,0,0,none,included_classified,true
086-298-411-521-527,3-1,0,0,0,0,none,included_classified,true
086-298-411-521-527,3-2,0,0,0,0,none,included_classified,true
086-298-411-521-527,3-3,0,0,0,0,none,included_classified,true
086-298-411-521-527,4-1,0,0,0,0,none,included_classified,true
086-298-411-521-527,4-2,0,0,0,0,none,included_classified,true
086-298-411-521-527,4-3,1,0,1,1,keep,included_classified,true
086-298-411-521-527,4-4,0,0,0,0,none,included_classified,true
086-298-411-521-527,4-5,0,0,0,0,none,included_classified,true
112-014-420-378-172,1-1,0,0,0,0,none,included_classified,true
112-014-420-378-172,1-2,0,0,0,0,none,included_classified,true
112-014-420-378-172,1-3,0,0,0,0,none,included_classified,true
112-014-420-378-172,2-1,0,0,0,0,none,included_classified,true
112-014-420-378-172,2-2,0,0,0,0,none,included_classified,true
112-014-420-378-172,2-3,0,0,0,0,none,included_classified,true
112-014-420-378-172,2-4,0,0,0,0,none,included_classified,true
112-014-420-378-172,3-1,0,0,0,0,none,included_classified,true
112-014-420-378-172,3-2,0,0,0,0,none,included_classified,true
112-014-420-378-172,3-3,0,0,0,0,none,included_classified,true
112-014-420-378-172,4-1,1,0,1,1,keep,included_classified,true
112-014-420-378-172,4-2,0,0,0,0,none,included_classified,true
112-014-420-378-172,4-3,0,0,0,0,none,included_classified,true
112-014-420-378-172,4-4,0,0,0,0,none,included_classified,true
112-014-420-378-172,4-5,0,0,0,0,none,included_classified,true
154-317-391-262-462,1-1,0,0,0,0,none,included_classified,true
154-317-391-262-462,1-2,0,1,1,0,suppress,included_classified,true
154-317-391-262-462,1-3,0,0,0,0,none,included_classified,true
154-317-391-262-462,2-1,1,0,1,1,keep,included_classified,true
154-317-391-262-462,2-2,0,0,0,0,none,included_classified,true
154-317-391-262-462,2-3,0,0,0,0,none,included_classified,true
154-317-391-262-462,2-4,0,0,0,1,add,included_classified,true
154-317-391-262-462,3-1,0,0,0,0,none,included_classified,true
154-317-391-262-462,3-2,0,0,0,0,none,included_classified,true
154-317-391-262-462,3-3,0,0,0,0,none,included_classified,true
154-317-391-262-462,4-1,0,0,0,0,none,included_classified,true
154-317-391-262-462,4-2,0,0,0,0,none,included_classified,true
154-317-391-262-462,4-3,0,0,0,0,none,included_classified,true
154-317-391-262-462,4-4,0,0,0,0,none,included_classified,true
154-317-391-262-462,4-5,0,0,0,0,none,included_classified,true
198-695-313-752-233,1-1,0,0,0,0,none,included_classified,true
198-695-313-752-233,1-2,0,0,0,0,none,included_classified,true
198-695-313-752-233,1-3,0,0,0,0,none,included_classified,true
198-695-313-752-233,2-1,1,1,1,1,keep,included_classified,true
198-695-313-752-233,2-2,0,0,0,0,none,included_classified,true
198-695-313-752-233,2-3,0,0,0,0,none,included_classified,true
198-695-313-752-233,2-4,1,0,1,1,keep,included_classified,true
198-695-313-752-233,3-1,0,0,0,0,none,included_classified,true
198-695-313-752-233,3-2,0,0,0,0,none,included_classified,true
198-695-313-752-233,3-3,0,0,0,0,none,included_classified,true
198-695-313-752-233,4-1,0,0,0,0,none,included_classified,true
198-695-313-752-233,4-2,0,0,0,0,none,included_classified,true
198-695-313-752-233,4-3,0,0,0,0,none,included_classified,true
198-695-313-752-233,4-4,0,0,0,0,none,included_classified,true
198-695-313-752-233,4-5,0,0,0,0,none,included_classified,true
028-568-605-898-801,1-1,0,0,0,1,add,included_classified,true
028-568-605-898-801,1-2,0,0,0,0,none,included_classified,true
028-568-605-898-801,1-3,0,0,0,0,none,included_classified,true
028-568-605-898-801,2-1,0,0,0,0,none,included_classified,true
028-568-605-898-801,2-2,0,0,0,0,none,included_classified,true
028-568-605-898-801,2-3,0,0,0,0,none,included_classified,true
028-568-605-898-801,2-4,0,0,0,0,none,included_classified,true
028-568-605-898-801,3-1,0,0,0,0,none,included_classified,true
028-568-605-898-801,3-2,0,0,0,0,none,included_classified,true
028-568-605-898-801,3-3,0,0,0,0,none,included_classified,true
028-568-605-898-801,4-1,0,0,0,0,none,included_classified,true
028-568-605-898-801,4-2,0,0,0,0,none,included_classified,true
028-568-605-898-801,4-3,0,0,0,0,none,included_classified,true
028-568-605-898-801,4-4,0,0,0,0,none,included_classified,true
028-568-605-898-801,4-5,0,0,0,0,none,included_classified,true
112-194-015-896-380,1-1,0,1,1,0,suppress,included_classified,true
112-194-015-896-380,1-2,0,0,0,0,none,included_classified,true
112-194-015-896-380,1-3,0,0,0,0,none,included_classified,true
112-194-015-896-380,2-1,0,0,0,0,none,included_classified,true
112-194-015-896-380,2-2,0,0,0,0,none,included_classified,true
112-194-015-896-380,2-3,0,0,0,0,none,included_classified,true
112-194-015-896-380,2-4,0,0,0,0,none,included_classified,true
112-194-015-896-380,3-1,0,0,0,0,none,included_classified,true
112-194-015-896-380,3-2,0,0,0,0,none,included_classified,true
112-194-015-896-380,3-3,0,0,0,0,none,included_classified,true
112-194-015-896-380,4-1,0,0,0,1,add,included_classified,true
112-194-015-896-380,4-2,0,0,0,0,none,included_classified,true
112-194-015-896-380,4-3,0,0,0,0,none,included_classified,true
112-194-015-896-380,4-4,0,0,0,0,none,included_classified,true
112-194-015-896-380,4-5,0,0,0,0,none,included_classified,true
060-284-040-635-232,1-1,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,1-2,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,1-3,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,2-1,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,2-2,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,2-3,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,2-4,0,1,1,0,suppress,domain_external_active,true
060-284-040-635-232,3-1,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,3-2,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,3-3,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,4-1,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,4-2,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,4-3,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,4-4,0,0,0,0,none,domain_external_active,true
060-284-040-635-232,4-5,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,1-1,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,1-2,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,1-3,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,2-1,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,2-2,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,2-3,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,2-4,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,3-1,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,3-2,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,3-3,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,4-1,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,4-2,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,4-3,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,4-4,0,0,0,0,none,domain_external_active,true
001-051-644-686-316,4-5,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,1-1,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,1-2,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,1-3,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,2-1,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,2-2,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,2-3,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,2-4,1,0,1,0,suppress,domain_external_active,true
152-617-524-964-153,3-1,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,3-2,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,3-3,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,4-1,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,4-2,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,4-3,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,4-4,0,0,0,0,none,domain_external_active,true
152-617-524-964-153,4-5,0,0,0,0,none,domain_external_active,true
088-545-383-933-572,1-1,0,0,0,0,none,included_classified,true
088-545-383-933-572,1-2,1,1,1,1,keep,included_classified,true
088-545-383-933-572,1-3,0,0,0,0,none,included_classified,true
088-545-383-933-572,2-1,0,0,0,0,none,included_classified,true
088-545-383-933-572,2-2,0,0,0,0,none,included_classified,true
088-545-383-933-572,2-3,0,0,0,0,none,included_classified,true
088-545-383-933-572,2-4,0,0,0,0,none,included_classified,true
088-545-383-933-572,3-1,0,0,0,0,none,included_classified,true
088-545-383-933-572,3-2,0,0,0,0,none,included_classified,true
088-545-383-933-572,3-3,0,0,0,0,none,included_classified,true
088-545-383-933-572,4-1,0,0,0,0,none,included_classified,true
088-545-383-933-572,4-2,0,0,0,0,none,included_classified,true
088-545-383-933-572,4-3,0,0,0,0,none,included_classified,true
088-545-383-933-572,4-4,0,0,0,0,none,included_classified,true
088-545-383-933-572,4-5,0,0,0,0,none,included_classified,true
111-589-713-011-818,1-1,0,0,0,0,none,included_classified,true
111-589-713-011-818,1-2,0,0,0,0,none,included_classified,true
111-589-713-011-818,1-3,0,0,0,0,none,included_classified,true
111-589-713-011-818,2-1,0,0,0,0,none,included_classified,true
111-589-713-011-818,2-2,0,0,0,0,none,included_classified,true
111-589-713-011-818,2-3,0,0,0,0,none,included_classified,true
111-589-713-011-818,2-4,0,0,0,0,none,included_classified,true
111-589-713-011-818,3-1,0,0,0,0,none,included_classified,true
111-589-713-011-818,3-2,0,0,0,0,none,included_classified,true
111-589-713-011-818,3-3,1,0,1,0,suppress,included_classified,true
111-589-713-011-818,4-1,1,0,1,1,keep,included_classified,true
111-589-713-011-818,4-2,0,0,0,0,none,included_classified,true
111-589-713-011-818,4-3,0,0,0,0,none,included_classified,true
111-589-713-011-818,4-4,0,0,0,0,none,included_classified,true
111-589-713-011-818,4-5,1,0,1,0,suppress,included_classified,true
159-253-577-993-724,1-1,0,0,0,0,none,included_classified,true
159-253-577-993-724,1-2,0,0,0,0,none,included_classified,true
159-253-577-993-724,1-3,0,0,0,0,none,included_classified,true
159-253-577-993-724,2-1,0,0,0,0,none,included_classified,true
159-253-577-993-724,2-2,0,0,0,0,none,included_classified,true
159-253-577-993-724,2-3,0,0,0,0,none,included_classified,true
159-253-577-993-724,2-4,0,0,0,0,none,included_classified,true
159-253-577-993-724,3-1,1,0,1,1,keep,included_classified,true
159-253-577-993-724,3-2,0,0,0,0,none,included_classified,true
159-253-577-993-724,3-3,0,0,0,0,none,included_classified,true
159-253-577-993-724,4-1,1,1,1,0,suppress,included_classified,true
159-253-577-993-724,4-2,0,0,0,0,none,included_classified,true
159-253-577-993-724,4-3,0,0,0,0,none,included_classified,true
159-253-577-993-724,4-4,0,0,0,0,none,included_classified,true
159-253-577-993-724,4-5,0,1,1,1,keep,included_classified,true
071-339-597-446-919,1-1,0,0,0,0,none,included_classified,true
071-339-597-446-919,1-2,0,0,0,0,none,included_classified,true
071-339-597-446-919,1-3,0,0,0,0,none,included_classified,true
071-339-597-446-919,2-1,0,0,0,0,none,included_classified,true
071-339-597-446-919,2-2,0,0,0,0,none,included_classified,true
071-339-597-446-919,2-3,0,0,0,0,none,included_classified,true
